SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.9999999,56,0,0.343131374,1666,1,0,0,0,0
0,0.701858453,41,2,0.229560792,9038,15,0,0,0,0
0,0.055865222,78,0,0.022564981,3500,5,0,0,0,0
0,0.08779561,57,0,52,NA,1,0,0,0,0
0,0.064338989,46,0,0.287671233,1167,6,0,1,0,2
0,0.47748055700000003,61,1,0.207559982,4417,8,1,0,0,0
0,0,55,3,0.348009121,5700,3,0,1,0,0
0,0.871664673,58,1,0.117452373,12387,10,0,0,0,2
0,0.9999999,34,1,0.382921044,2950,3,1,0,1,2
0,0,45,0,0.855257897,2500,9,0,2,0,0
0,0.359602184,59,0,701,NA,5,0,0,0,0
0,0.006904527,78,0,9,NA,14,0,0,0,0
0,0.021645734,56,0,180,NA,17,0,0,0,0
0,0.020379857,34,0,0.339871284,3262,9,0,0,0,0
0,0.087112692,42,0,0.57372367,2800,15,0,1,0,3
0,0,52,0,0.227508996,2500,3,0,1,0,1
0,8.74569e-4,43,1,0.433463572,4350,10,0,2,0,2
0,0.9999999,32,0,0.01240511,5400,0,0,0,1,0
0,0.082965786,63,0,0.241946234,4500,9,0,1,0,1
0,0.08460101,57,0,0.214973804,5916,10,0,1,0,1
0,0.057152123,73,0,0.01224094,8250,9,0,0,0,0
0,0.248375812,51,0,0.022037218,6125,5,0,0,0,0
0,0.028823545,54,0,0.458181241,6300,8,0,1,0,1
0,0.20151423,49,0,0.251631457,9040,22,0,1,0,3
0,0.07992008,22,0,0.002244669,890,2,0,0,0,0
0,0.097687946,52,0,0.516395628,3750,14,0,1,0,1
0,0.486473771,51,2,0.32801320899999997,5450,12,0,1,0,4
0,0.26867835,44,0,0.399898438,7876,24,0,3,0,2
0,0.019713159,39,0,0.380036235,11590,6,0,3,0,2
0,0.477554166,46,0,0.309731753,9617,16,0,2,0,0
0,0.21785048,55,0,0.455943884,8125,16,0,2,0,0
0,0,52,0,0.309083174,4700,6,0,0,0,0
0,0.639272146,45,0,0.622075585,5000,3,0,1,0,2
0,0.021078136,61,0,0.102130034,10750,19,0,1,0,0
0,0.20023525,42,0,0.762033995,7000,11,0,2,0,3
0,0,38,0,0.540583766,2500,5,0,2,0,2
0,0.284828428,61,0,0.275016665,13500,13,0,1,0,0
0,0.045070206,41,0,0.334494774,6600,15,0,2,0,0
0,0.557726329,46,2,0.460882281,12308,8,0,2,0,2
0,0.193154051,53,0,0.328176665,8467,15,0,2,0,2
0,0.226751788,49,0,0.333777704,6000,5,0,1,0,0
0,0.642807398,38,2,0.187509614,6500,7,0,0,0,0
0,0.239920027,34,0,0.287878788,4883,4,0,0,0,1
0,0.996236761,49,0,0.580072091,7767,7,0,3,0,0
0,0.481385252,42,0,3340,NA,9,0,2,0,0
0,0.010602534,60,0,0.282102557,7000,7,0,2,0,2
0,0.002661113,67,0,0.071714246,7250,8,0,1,0,1
0,0.011881155,70,0,0.420166562,11166,16,0,1,0,1
0,0.875140106,38,1,0.824559867,11416,8,0,3,0,1
0,0.836560893,47,0,0.480676793,5200,13,0,0,0,4
0,1.210526316,23,1,19,NA,3,0,0,0,0
0,0.523416084,56,5,0.166322245,15000,8,0,1,0,0
0,0.019284796,68,0,2081,NA,5,0,1,0,0
0,0.177491628,53,0,1.11894053,2000,5,0,1,0,4
0,0.142777388,57,0,0.261137574,7137,19,0,1,0,0
0,0.155546914,29,0,0.824175824,1000,9,0,0,0,0
0,0.9999999,39,0,0.455892731,4250,3,0,1,0,3
0,0,57,0,0.795587011,2401,9,0,2,0,0
0,0.798840232,28,0,170,NA,3,0,0,0,0
0,0.247295556,59,0,0.167680043,7400,10,0,1,0,1
0,0,31,0,0.083298626,2400,4,0,0,0,0
0,0.175265315,29,0,0.28528827,3017,9,0,0,0,1
0,0.256349421,46,0,0.92580872,2843,13,0,1,0,2
0,0.073496659,39,0,0.495889802,4500,12,0,2,0,2
0,0.116168109,60,0,0.093791179,12900,6,0,1,0,2
0,0.010245876,63,0,0.264631568,19392,11,0,2,0,0
0,0.270227602,58,0,133,NA,7,0,0,0,0
0,0.006328686,62,0,0.259027935,8805,9,0,1,0,0
0,0.657450077,24,0,0.399500624,800,2,0,0,0,0
0,0.010166536,63,0,0.185362927,3333,9,0,0,0,0
0,0.010885559,83,0,0.003683858,5971,5,0,0,0,0
0,0.37314648500000003,70,0,0.334612924,6251,9,0,1,0,0
0,0.1720571,24,0,74,NA,2,0,0,0,0
0,0.004432279,39,0,1.002497918,1200,11,0,2,0,1
0,0.065984536,50,0,0.401401255,6850,8,0,1,0,0
0,0,43,0,0,3000,8,0,0,0,1
0,0.019577578000000002,54,0,0.065386923,5000,9,0,0,0,2
0,0.034967578,58,0,17,NA,3,0,0,0,0
0,0.197114054,62,0,362,NA,3,0,0,0,0
0,0.9999999,23,0,0.282859339,1300,1,0,0,0,0
0,0.536105965,53,0,0.418969998,8465,10,0,2,0,0
0,0.019460956,69,0,229,NA,6,0,0,0,0
0,0.355454721,47,0,2714,NA,7,0,2,0,0
0,0.001136312,28,1,0.206724216,2200,12,0,0,1,0
0,0.074175922,35,0,0.31415189,2988,8,0,1,0,3
0,0.031765608,48,0,1.307069745,4200,7,0,3,0,1
0,0,41,0,0.376609605,6600,8,0,2,0,1
0,0.326632204,53,0,0.310153299,4500,9,0,1,0,0
0,0.744962752,40,0,0.322178218,5049,5,0,1,0,3
0,0.141545775,51,1,0.256305385,4400,5,0,2,2,3
0,0.9999999,41,0,3343,NA,3,0,2,0,0
0,0.027531276,46,0,0.55462985,4200,4,0,1,0,2
0,0.05991079,68,0,129,NA,3,0,0,0,0
0,0.33242692,35,0,1973,NA,6,0,1,0,NA
0,0.9999999,47,1,0.599582305,5266,5,2,2,1,3
0,0.349732079,54,0,0.510516033,8700,19,0,2,0,0
0,0.822798178,54,0,0.943071369,3600,20,3,2,1,1
0,0.033999015,73,0,0.176100629,2702,10,0,0,0,0
0,0.9999999,52,0,1780,NA,2,2,1,0,NA
0,0.087415453,59,0,0.17855119,21175,8,0,1,0,1
0,0.9999999,24,1,0.00660793,907,4,1,0,0,0
0,0.45845668,64,0,0.397460254,10000,13,0,2,0,0
0,0.9999999,31,0,0.153767299,1950,1,0,1,0,0
0,0.031358746,43,0,0.002627971,8751,1,0,0,0,3
0,0.017654422,60,0,0.006966673,5310,9,0,0,0,0
0,0.736538017,40,0,150,0,2,0,0,1,0
0,0.093899266,37,0,0.416319313,7916,11,0,1,0,1
0,0.9999999,40,0,0.956565827,5916,2,0,2,0,2
0,0,44,0,0,12416,3,0,0,0,0
0,0.107034171,32,0,0.487512488,1000,3,0,0,0,0
0,0.002160149,45,0,0,5402,3,0,0,0,3
0,0.908820709,36,0,0.289643714,10833,11,0,2,0,3
0,0.018514902,67,0,14,NA,3,0,0,0,0
0,0.009587431,58,0,0.63278907,3000,14,0,2,0,1
0,0,71,0,1616,NA,4,0,2,0,1
0,0.057917683,62,0,0.353264066,5100,5,0,1,0,0
0,0.053025541,32,0,1.505174036,1062,4,0,2,0,0
0,0.006181567,69,0,0.083504852,3400,10,1,0,0,0
0,0.174243777,59,0,0.30873446,6273,6,0,2,0,2
0,0.471731254,57,0,0.271027122,10212,30,0,1,0,3
0,0.960158425,58,0,2734,NA,13,1,2,0,0
0,0.873250167,45,0,0.461759387,9400,12,0,2,0,1
0,0.32790224,30,1,0.164334266,2500,6,1,0,0,0
0,0.077642401,60,1,0.247536946,2435,14,0,0,0,1
0,0.239984263,33,0,0.553889222,5000,6,0,1,0,1
0,0.278904522,37,0,2161,NA,7,0,2,0,0
0,0.17540351,50,0,0.493430109,7990,6,0,2,0,3
0,0.671290875,31,0,763,NA,8,0,0,0,0
0,0,42,0,0.052196726,76613,3,0,1,0,2
0,0.20149374,71,0,1082,NA,14,0,0,0,0
0,0.001688686,78,0,1,NA,6,0,0,0,0
0,0.497596651,62,0,1926,NA,10,0,1,0,0
0,0,23,0,0.103092784,3200,2,0,0,0,0
0,0.447244942,52,0,0.15150276,14672,6,0,1,0,1
0,0.9999999,64,0,0.026570473,5682,0,1,0,0,0
0,0.165392709,39,0,7622,0,13,0,2,0,3
0,0.020189515,85,0,21,NA,6,0,0,0,NA
0,0.554574238,68,0,2284,NA,6,0,1,0,NA
0,0.312765186,52,0,0.250361795,7600,14,0,1,0,3
0,0.9999999,47,0,0.356586443,8600,8,1,2,0,0
0,0.61376463,53,2,0.698075481,4000,8,0,1,0,1
0,0.581936823,64,0,0.429740047,5500,13,0,0,0,0
0,0.100161102,63,0,0.36123348,2269,7,0,0,0,0
0,0.9999999,33,0,0.830939829,5500,12,0,2,0,1
0,0.681971385,37,0,0.439247585,5900,10,0,2,0,3
0,0.453624026,46,0,0.153170509,30625,12,0,2,0,3
0,0.351892829,45,0,0.563852484,3280,18,0,3,0,4
0,0.165504539,44,0,0.307597662,3250,6,0,1,0,3
0,0.285942811,41,0,0.095048789,2766,5,0,1,0,0
0,0.867430712,83,0,0.788075745,16000,17,0,2,0,1
0,0.996495112,62,4,4437,NA,18,3,0,4,0
0,0.09140169,58,0,0.333524882,8700,5,0,1,0,2
0,0.331070544,55,0,0.338665697,5500,8,0,1,1,1
0,0.017854555,72,0,371,NA,4,0,0,0,0
0,0.432921933,48,0,0.470115192,4600,7,0,1,0,2
0,0.028230847,49,0,0.472211116,2500,7,0,1,0,0
0,0.140350877,40,0,0.188382796,6300,4,0,1,0,0
0,0.9999999,32,1,0.115554701,5200,3,0,0,0,1
0,0.001923849,74,0,2,NA,3,0,0,0,0
0,0.696114326,45,1,0.402376562,9761,9,0,1,0,2
0,0.08080745,37,0,0.319229555,6333,7,0,1,0,2
0,0.321720302,46,0,5034,NA,12,0,2,0,0
0,0.203392341,44,1,0.238724147,12038,11,0,1,0,4
0,0.312035914,58,1,0.172608845,5833,9,0,0,0,1
0,0.030249055,50,0,0.198742836,10817,5,0,1,0,2
0,0.00959904,62,0,0.222524396,6250,6,0,1,0,2
0,0.133361616,37,0,0.541721224,8400,20,0,2,0,1
0,0,70,0,0,NA,2,0,0,0,0
0,0,71,0,0.747846065,1740,8,0,1,0,0
0,0.042207063,55,0,0.018090193,7738,10,0,0,0,3
0,0.9999999,37,2,0.146242133,2700,6,0,0,0,1
0,0.007385129,89,0,6,NA,6,0,0,0,NA
0,0.856233904,41,0,0.224726234,6300,8,0,0,0,0
0,0.00998717,45,0,0.410085055,3291,7,0,1,0,2
0,0.103908218,34,0,0.174407508,12573,5,0,2,1,0
0,0.314212233,60,3,0.341100858,27850,24,0,3,0,2
0,0.467479789,44,0,0.553868937,2700,8,0,2,0,0
0,0.860759494,38,0,0.347964377,1571,4,0,0,0,0
0,0.573356413,71,0,0.522255618,6986,11,0,1,0,0
0,0.27940557,56,0,0.421485163,20320,19,0,3,0,0
0,0.815909193,70,0,0.240606252,3166,6,0,0,0,0
0,0.351443124,32,0,0.636363636,9250,5,0,2,0,1
0,0.040629318,64,0,0.226701864,12500,10,0,2,0,1
0,0.118588927,54,0,0.072372865,10362,8,0,1,0,0
0,0.4222382,45,0,3727,NA,14,0,2,0,0
0,0.019147138,85,0,1767,NA,21,0,1,0,0
0,0.310698673,56,0,0.946982842,5186,11,0,2,0,1
0,0.285998998,72,1,0.486996644,4767,9,0,1,0,0
0,0.934703348,35,0,0.311672082,4000,7,0,0,0,3
0,0.013599698,81,0,0.004443457,4500,3,0,0,0,0
0,0.002922036,55,0,0.005238345,3817,19,0,0,0,1
0,0.091837192,61,0,847,NA,7,0,0,0,0
0,0.733874201,44,0,0.148036732,6315,5,0,0,0,0
0,0.179148466,45,0,0.051164401,11550,6,0,0,0,5
0,0.585808702,45,0,0.51353215,5800,11,0,2,0,0
0,0.007245664,58,0,295,NA,5,0,1,0,0
0,0.9999999,61,0,24,NA,0,1,0,0,0
0,0.15904689,30,0,1101,0,7,0,2,0,0
0,0.963394343,25,0,0.218080548,2333,4,0,0,0,1
0,0.094859229,59,0,0.343627834,5115,11,0,2,0,0
0,0,66,0,0.148114493,2200,3,0,0,0,0
0,0.117525136,51,0,1845.5,1,13,0,1,0,2
0,0.296544036,37,0,0.561074664,3200,5,0,1,0,0
0,0.216991093,63,0,0.341203999,4700,6,0,1,0,0
0,0.011459907,64,0,0.001809351,10500,10,0,0,0,0
0,0.161232977,36,0,0.944552529,6167,9,0,2,0,1
0,0.786069652,26,0,0.108704706,2400,3,0,0,0,0
0,0.018628039,69,0,597,NA,12,0,0,0,0
0,0.9999999,32,0,0,0,0,0,0,0,0
0,0.986671603,28,0,0.4189005,2200,13,0,0,0,0
0,0.006654943,60,0,2297,NA,9,0,1,0,0
0,0.414107096,40,0,1.127521614,4163,11,0,2,0,0
0,0.96411927100000006,46,6,0.52173913,2000,14,0,0,0,1
0,0.037555116,74,0,1599,NA,15,0,1,0,0
0,0.189384485,46,0,0.420466232,5833,15,0,2,0,2
0,0.075091821,46,0,0.335254676,8500,8,0,1,0,3
0,0.173826174,22,0,0.008319468,600,1,0,0,0,0
0,0.645439163,73,0,0.339704605,1150,4,0,0,0,0
0,0.9999999,63,0,0.325005678,13208,4,0,2,0,0
0,0.026337091,72,0,0.064596511,5216,8,0,0,0,0
0,0.39513902,44,1,0.361081946,20000,11,0,2,0,3
0,0,58,0,3401,NA,7,0,2,0,0
0,0,78,0,0.295761465,7478,8,0,1,0,0
0,0.06119694,62,0,0.107132654,10500,3,0,1,0,0
0,0.165055663,66,0,90,NA,4,0,0,0,0
0,0.01318078,53,0,0.019363356,6816,37,0,0,0,0
0,0.138927002,78,0,0.524085638,6725,6,0,1,0,0
0,0.106880866,50,1,0.50589882,5000,16,0,2,0,2
0,0.051140879,32,0,0.136183417,5800,14,0,0,0,0
0,0.08086487,50,0,0.079648306,7733,6,0,1,0,0
0,0.067250939,52,0,123,NA,7,0,0,0,0
0,0.042377849,56,0,0.223996724,4883,6,0,1,0,2
0,0.021935949,40,0,387,NA,5,0,0,0,3
0,0.030491713,65,0,2147,NA,11,0,1,0,0
0,0.526683069,76,0,0.104138979,10533,5,0,0,0,1
0,0.560609282,56,0,1.338032682,3120,22,0,1,0,1
0,0.090010526,46,0,0.055128633,2992,5,1,0,0,0
0,0.007628465,54,0,14,NA,17,0,0,0,0
0,0.091574696,58,0,0.00839944,15000,9,0,1,0,0
0,0.065157824,39,0,12.42288557,200,9,1,2,0,2
0,949,73,0,37,NA,8,0,0,0,0
0,0.376400605,40,0,0.416574095,4500,10,0,2,0,4
0,0.028154382,41,0,0.715010714,8866,10,0,6,0,3
0,0.001449928,82,0,0.136262337,3140,2,0,0,0,0
0,0.029399347,71,0,0.248120301,6250,9,0,1,0,0
0,0.151428036,47,0,0.857618903,3300,4,0,1,0,0
0,0,25,0,0,NA,1,0,0,0,0
0,0.181672614,51,0,3924,NA,8,0,4,0,2
0,0.343777963,54,0,0.309838959,9065,11,0,3,0,0
0,0.9999999,61,0,1418,0,3,0,1,0,2
0,0.041224365,71,0,1098,NA,20,0,1,0,0
0,0.036997381,62,0,58,NA,7,0,0,0,NA
0,0.069130129,53,0,0.244548138,10500,24,0,2,0,3
0,0.085978505,24,0,0.012180268,820,1,0,0,0,0
0,0.817591204,23,0,0.255670896,2600,4,0,0,0,0
0,0.016936628,60,0,10888,NA,17,0,4,0,2
0,0.005699715,95,0,3,NA,1,0,0,0,NA
0,0.020942606,77,0,0.012383901,1291,10,0,0,0,0
0,0.382755329,63,0,6178,NA,7,0,2,0,0
0,0.063389634,53,2,0.30630091,8347,27,0,2,0,1
0,0,70,0,0.986267166,800,6,0,0,0,0
0,0.886571056,45,0,0.321669202,4600,9,0,0,1,2
0,0.002167732,77,0,4.76145e-4,10500,10,0,0,0,0
0,0.358867905,28,0,0.086158277,50000,11,0,2,0,0
0,0.023298391,64,0,0.006054768,7266,8,0,0,0,0
0,0.380324661,42,0,0.305641197,12000,12,0,2,0,4
0,0.600756051,45,0,323,NA,6,0,0,0,0
0,0.325331422,44,0,0.419904479,7746,11,0,2,0,1
0,0.9999999,52,0,1451,NA,8,0,1,0,0
0,85,33,0,0.632052613,8666,11,0,2,0,0
0,0.9999999,69,1,0,7020,0,0,0,0,0
0,0.142633547,70,0,0.277790304,4434,7,0,1,0,0
0,1.08946424,34,1,63.5,1,2,0,0,1,0
0,0.379255691,67,0,0.50235538,5306,14,0,2,0,0
0,0.036131339,73,0,0.226841518,10751,7,0,1,0,0
0,0.394414068,44,0,0.179020708,5166,9,0,1,0,3
0,0.019997143,53,1,0.259795358,12020,7,0,1,0,1
0,0.015405594,72,1,0.005266128,5316,5,0,0,0,0
0,0.04649062,53,0,754,NA,9,0,1,0,1
0,0.9999999,28,0,0.088510934,2880,1,0,0,0,0
0,0,53,0,0.284974093,3473,6,0,1,0,0
0,0,39,2,0.118176365,5000,3,0,0,0,2
0,0,63,0,0.080255966,7500,9,0,1,0,2
0,0.937070148,53,0,0.539619031,11496,17,0,2,0,3
0,0.032061832,50,0,3352,NA,8,0,1,0,0
0,0.094552518,56,0,0.330933525,8333,18,0,2,0,0
0,0,30,0,0.114961679,3000,5,0,0,0,0
0,0.140292985,73,0,0.023993145,3500,8,0,0,0,0
0,0.025333694,54,0,1544,NA,14,0,1,0,2
0,0.069290247,34,0,1832,NA,7,0,1,0,0
0,0.194225596,78,0,0.594969365,3100,12,0,1,0,0
0,0.04542133,62,1,0.010192196,3433,5,0,0,0,0
0,0.012454357,60,0,0.46039329,9000,16,0,2,0,0
0,0.00611085,28,0,0.518863302,2040,4,0,1,0,0
0,0.316681497,52,0,0.390272835,5900,7,0,1,0,1
0,0.029537304,60,0,0.664558914,6483,17,0,2,0,1
0,0.006352792,54,0,0.538395612,5833,12,0,1,0,3
0,0.859776396,51,0,0.220682235,15800,12,0,0,0,0
0,0.063954539,61,0,1122,NA,8,0,1,0,NA
0,0.014550824,54,0,0.180179756,21250,16,0,4,0,1
0,0.022943774,59,0,1013,NA,10,0,1,0,0
0,0.038431379,55,0,2510,NA,20,0,1,0,0
0,0.185990927,61,0,2234,NA,6,0,3,0,0
0,0.95597672,50,2,3813,NA,8,2,1,0,0
0,0.01538783,47,0,0.009996668,3000,5,0,0,0,0
0,0.135557624,35,0,0.170491475,20000,6,1,1,0,1
0,0.5100422,56,0,0.450759916,8092,15,0,4,0,0
0,0.036739887,35,0,0.386599923,7790,13,0,2,0,2
0,0.04609347,55,0,0.306316134,9166,8,0,2,0,2
0,0.03335476,42,0,0.96675831,4000,6,0,2,0,1
0,0.082723513,50,0,0.311240123,6200,6,0,1,0,2
0,0.008018895,82,0,0.003427592,3500,8,0,0,0,0
0,0.055682745,49,0,0.004691947,13000,6,0,0,0,7
0,0.016399531,56,0,6.156682028,650,9,0,3,0,3
0,0.928047968,29,0,50,NA,3,0,0,0,0
0,0.041155949,56,0,0.412289203,5158,15,0,1,0,0
0,0.070909679,67,0,0.130161943,4939,5,0,1,0,0
0,0.9999999,69,0,0,0,0,0,0,0,0
0,0.685423949,61,0,0.333640978,6500,11,0,0,0,0
0,0.288339358,50,1,0.386218528,8300,15,0,2,0,2
0,0.167309979,42,0,0.524721134,6633,8,0,2,0,1
0,0,75,0,0,2146,2,0,0,0,0
0,0.9999999,48,0,0.375406148,4000,6,0,2,0,2
0,0.342754758,44,1,0.251147267,7190,11,0,2,0,2
0,0.006654388,45,0,0.214509941,8600,4,0,1,0,4
0,0.990049751,28,1,0.018838305,1910,3,0,0,1,1
0,0.019886834,89,0,2852,NA,6,0,2,0,0
0,0.689392289,64,0,0.946143946,10100,14,0,4,0,0
0,0.037297079,47,0,0.24082975,11858,8,0,1,0,3
0,0.005333226,56,0,0.026527851,17000,6,0,1,0,0
0,0.813349649,43,1,0.184654416,14583,15,0,0,0,1
0,0.535142193,57,0,0.381702514,3300,10,0,0,0,0
0,0.471105779,31,0,0.288384244,4975,6,0,2,0,0
0,0,64,0,0,2765,4,0,0,0,0
0,0.021631694,69,0,0.005453995,9900,7,0,0,0,1
0,1.249169435,29,0,0.109980361,5600,4,1,0,0,4
0,8.42076e-4,64,0,0.007250129,1930,6,0,0,0,0
0,0.616922885,52,0,147,NA,2,0,0,0,0
0,0.223124192,74,0,777,NA,8,0,0,0,0
0,0.082211433,60,0,718,NA,11,0,0,0,0
0,0.440194976,36,0,0.696624644,2458,5,0,1,0,0
0,0.865628457,27,1,0.26678092,3500,11,0,0,0,0
0,0.029901461,84,0,21,NA,10,0,0,0,NA
0,0.9999999,41,0,0.084766094,2500,3,1,0,0,2
0,0.11298798,45,0,1.091163535,2500,16,0,3,0,2
0,0.9999999,69,0,0.158526267,13000,7,0,1,0,0
0,0.9999999,42,1,0.234670023,5560,4,14,0,1,0
0,0,62,0,0.036657469,10147,13,0,0,0,2
0,0.9999999,26,0,0.276170437,1900,2,1,0,0,0
0,0.005726006,83,0,6.77507e-4,1475,2,0,0,0,0
0,0.672053527,52,0,1.285188108,3800,13,0,1,0,0
0,0,51,0,0.784071976,3000,5,0,2,0,2
0,0.312891043,56,0,0.282491944,6516,8,0,1,0,0
0,3.36e-5,52,0,0,3700,9,0,0,0,0
0,0.004930864,29,0,2900,NA,8,0,2,0,0
0,0.58728162800000006,41,1,0.299847986,7893,10,0,0,0,4
0,0.139689915,35,1,0.863568216,2000,12,0,2,2,3
0,0.080330656,62,0,72,NA,2,0,0,0,0
0,0.602733383,47,0,0.799440112,5000,11,0,4,0,6
0,0.089233119,26,0,73,NA,3,0,0,0,NA
0,0.522028968,53,0,0.45965455,3878,6,0,1,0,1
0,0.132159324,34,0,0.524502525,3366,6,0,2,0,0
0,0.936531734,36,1,0.163830716,4583,4,3,0,0,0
0,0.831861565,33,0,879,NA,9,0,0,0,0
0,0.025082732,56,0,0.44299718,7446,11,0,2,0,0
0,0.098398211,54,0,1528,NA,7,0,1,0,0
0,0,55,0,1.305477809,2500,8,0,1,0,2
0,0.629778847,53,1,0.033745765,67000,5,0,1,0,6
0,0.099985716,91,1,21,NA,4,0,0,0,0
0,0.059931392,52,0,0.418268642,8166,13,0,2,0,2
0,0.9999999,36,0,0.500313283,3191,8,0,2,0,0
0,0.991500708,54,1,0.146930969,5750,4,0,0,0,0
0,0.012403006,62,0,0.135310782,6000,8,0,1,0,1
0,0.09446421,44,0,0.225266018,8833,11,0,2,0,6
0,0.006502377,33,0,0.00149925,2000,4,0,0,0,0
0,0.038855755,54,0,0.277404108,5500,7,0,2,0,0
0,0,45,0,0,NA,3,0,0,0,2
0,0.412441517,41,0,0.766310795,5900,12,0,3,0,0
0,0.030473623,80,0,0.379124175,8334,10,0,2,0,1
0,0.232519346,50,1,10.96039604,100,13,0,1,0,2
0,0.023224308,27,0,1.197295753,5250,11,0,1,0,0
0,0,59,0,0.443777838,11000,5,0,2,0,0
0,0.145743527,63,0,0.07610094,10104,6,0,1,0,0
0,0.008519659,56,0,923,NA,10,0,1,0,0
0,0.9999999,35,1,1463,NA,3,0,1,0,0
0,0.074620419,68,0,0.472685118,6900,8,0,3,0,0
0,0.045686191,64,0,10091,NA,9,0,3,0,0
0,0.900999945,53,0,735,NA,5,0,0,0,0
0,0.141543383,24,0,0.001599744,6250,2,0,0,0,0
0,0.026694878,64,0,32,NA,6,0,0,0,0
0,0.309291091,70,0,0.092562613,10500,9,0,1,0,0
0,0.501968164,61,0,0.239486695,18000,8,0,3,0,2
0,0.103461969,31,1,0.514293923,6960,9,0,2,0,0
0,0.978911008,40,1,0.189432395,4333,3,0,0,0,2
0,0.004119707,36,0,0.504246285,1883,6,0,1,0,1
0,0.111995485,48,0,0.389206665,4020,6,0,1,0,0
0,0.049977036,72,0,0.005832361,6000,2,0,0,0,0
0,0.9999999,53,1,0.586219207,2800,4,0,1,0,1
0,0.015116661,46,0,0.325586967,4173,6,0,1,0,2
0,0.302843517,51,2,0.315334268,12833,14,0,3,0,3
0,0.007249638,83,0,4,NA,1,0,0,0,NA
0,0.087202302,57,0,0.314210902,4200,14,0,2,0,0
0,0.040491933,67,0,0.649034213,7920,9,0,2,0,0
0,0.16420752,66,1,0.187853107,2123,8,0,0,0,0
0,0.175855602,66,0,0.721046492,6000,9,0,3,0,0
0,0.638404088,47,0,0.362789826,16000,17,0,2,0,3
0,0.088041715,55,0,0.181559836,6333,10,0,2,0,1
0,0,61,0,0.081113511,4166,11,0,0,0,0
0,0.030797543,49,0,1240,NA,5,0,1,0,0
0,0.782659436,27,0,0.437140715,4000,7,0,0,0,0
0,0.016725069,74,0,968,NA,11,0,1,0,0
0,0,54,2,279,NA,5,0,0,0,0
0,0.166617106,61,4,0.411511061,5333,21,0,1,0,1
0,0.9999999,41,0,0.153240741,2159,5,0,0,0,1
0,0.04524202,62,0,1056,NA,8,0,1,0,0
0,0.016518341,52,0,0.003124349,4800,4,0,0,0,0
0,2.34223e-4,59,0,0.524688509,4333,8,0,1,0,1
0,0.094458663,49,0,0.480910732,7202,16,0,1,0,0
0,0.017317133,66,0,0.013463167,11809,11,0,1,0,0
0,0.579551398,55,0,0.081129872,9416,5,0,0,0,0
0,0.276955603,49,0,0.48626954,7100,7,0,2,0,2
0,0.145045243,54,0,2895,NA,11,0,2,0,0
0,0.563911464,56,0,0.490623637,4585,7,0,2,0,0
0,0.9999999,46,2,0.486670152,3825,6,0,1,0,2
0,0.788416927,33,1,294,NA,5,0,0,0,NA
0,0.121187881,35,0,1486,NA,4,0,2,0,0
0,0.23461532,53,0,0.056403797,32550,16,0,0,0,1
0,0.006722902,89,0,0.101317583,2200,12,0,1,0,0
0,0.225145893,56,1,8081,NA,6,0,2,0,3
0,1.060791894,34,0,0.114376489,8812,10,0,0,1,0
0,0.034555112,81,0,0.479577264,3500,6,0,2,0,1
0,0.004955445,74,0,0.18592563,2500,13,0,1,0,0
0,0.154640057,59,0,0.202903415,11916,7,0,1,0,0
0,0.011824674,81,0,0.216046616,2230,15,0,0,0,0
0,0.033838384,36,0,0.315397246,15833,4,0,2,0,0
0,0.604804894,52,0,0.595159885,14916,46,0,3,0,0
0,0,45,1,1.566698656,2083,14,0,1,0,0
0,0.388624587,52,0,0.307041485,3663,6,0,1,0,2
0,0.090472762,43,0,0.171942686,3000,5,0,0,0,0
0,0.252778002,38,0,0.14909665,5700,12,0,0,0,2
0,0.040117255,45,1,0.095159697,3036,7,0,0,0,3
0,0.050766651,55,0,74,NA,5,0,0,0,NA
0,0,58,0,0.558837102,6500,8,0,2,0,0
0,0.453149815,45,0,0.240980197,11058,7,0,1,0,2
0,0.172388507,42,0,0.407997038,2700,8,0,1,0,1
0,0.036390056,62,0,0.7455006,7500,11,0,2,0,2
0,0.090090928,76,0,0.333858681,3806,5,0,1,0,0
0,0.098375592,33,0,3178,NA,7,0,2,0,0
0,0.091637883,46,0,2167,NA,7,0,1,0,1
0,0.118833883,62,0,0.328374588,8200,5,0,1,0,1
0,0.041027591,82,0,160,NA,6,0,1,0,0
0,0.02466898,57,0,1.987247609,2822,18,0,4,0,1
0,0.039471126,73,0,0.335199846,10357,7,0,3,0,0
0,0.034041998,72,0,0.002759448,8334,6,1,0,0,0
0,0.199243819,39,0,0.725545171,3209,5,0,3,0,2
0,0.60138921,69,0,0.631232733,7600,9,0,1,0,0
0,0,40,0,0.728363582,6666,4,0,2,0,0
0,0.101252917,38,0,0.187799636,6048,8,0,0,0,3
0,0.044932135,41,0,1544,NA,3,0,1,0,0
0,0.00807842,77,0,0.111608475,3350,6,0,0,0,0
0,0.486188269,42,0,0.307248297,10567,7,0,2,0,1
0,0.012498416,66,0,0.117180176,16000,26,0,2,0,0
0,0.185283947,33,2,0.027908858,7416,6,0,0,0,0
